SQL_ID,PLAN_HASH_VALUE,ID,OPERATION,OPTIONS,OBJECT_NAME,OPTIMIZER,COST,CPU_COST,IO_COST,TIME
gngtvs38t0060,3679945446,0,SELECT STATEMENT,,,CHOOSE,8.0,,,
gngtvs38t0060,3679945446,1,SORT,UNIQUE,,,7.0,36930346.0,6.0,1.0
gngtvs38t0060,3679945446,2,UNION-ALL,,,,,,,
gngtvs38t0060,3679945446,3,CONNECT BY,WITH FILTERING (UNIQUE),,,,,,
gngtvs38t0060,3679945446,4,HASH JOIN,,,,2.0,20472.0,2.0,1.0
gngtvs38t0060,3679945446,5,NESTED LOOPS,,,,2.0,20472.0,2.0,1.0
gngtvs38t0060,3679945446,6,STATISTICS COLLECTOR,,,,,,,
gngtvs38t0060,3679945446,7,INDEX,RANGE SCAN,I_CODEAUTH1,,1.0,7321.0,1.0,1.0
gngtvs38t0060,3679945446,8,INDEX,RANGE SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,9,INDEX,FAST FULL SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,10,HASH JOIN,,,,3.0,33623.0,3.0,1.0
gngtvs38t0060,3679945446,11,NESTED LOOPS,,,,3.0,33623.0,3.0,1.0
gngtvs38t0060,3679945446,12,STATISTICS COLLECTOR,,,,,,,
gngtvs38t0060,3679945446,13,CONNECT BY PUMP,,,,,,,
gngtvs38t0060,3679945446,14,INDEX,RANGE SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,15,INDEX,FAST FULL SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,16,INDEX,RANGE SCAN,I_CODEAUTH1,,1.0,7321.0,1.0,1.0
gngtvs38t0060,3679945446,0,SELECT STATEMENT,,,CHOOSE,8.0,,,
gngtvs38t0060,3679945446,1,SORT,UNIQUE,,,7.0,36930346.0,6.0,1.0
gngtvs38t0060,3679945446,2,UNION-ALL,,,,,,,
gngtvs38t0060,3679945446,3,CONNECT BY,WITH FILTERING (UNIQUE),,,,,,
gngtvs38t0060,3679945446,4,HASH JOIN,,,,2.0,20472.0,2.0,1.0
gngtvs38t0060,3679945446,5,NESTED LOOPS,,,,2.0,20472.0,2.0,1.0
gngtvs38t0060,3679945446,6,STATISTICS COLLECTOR,,,,,,,
gngtvs38t0060,3679945446,7,INDEX,RANGE SCAN,I_CODEAUTH1,,1.0,7321.0,1.0,1.0
gngtvs38t0060,3679945446,8,INDEX,RANGE SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,9,INDEX,FAST FULL SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,10,HASH JOIN,,,,3.0,33623.0,3.0,1.0
gngtvs38t0060,3679945446,11,NESTED LOOPS,,,,3.0,33623.0,3.0,1.0
gngtvs38t0060,3679945446,12,STATISTICS COLLECTOR,,,,,,,
gngtvs38t0060,3679945446,13,CONNECT BY PUMP,,,,,,,
gngtvs38t0060,3679945446,14,INDEX,RANGE SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,15,INDEX,FAST FULL SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,16,INDEX,RANGE SCAN,I_CODEAUTH1,,1.0,7321.0,1.0,1.0
gngtvs38t0060,3679945446,0,SELECT STATEMENT,,,CHOOSE,8.0,,,
gngtvs38t0060,3679945446,1,SORT,UNIQUE,,,7.0,36930346.0,6.0,1.0
gngtvs38t0060,3679945446,2,UNION-ALL,,,,,,,
gngtvs38t0060,3679945446,3,CONNECT BY,WITH FILTERING (UNIQUE),,,,,,
gngtvs38t0060,3679945446,4,HASH JOIN,,,,2.0,20472.0,2.0,1.0
gngtvs38t0060,3679945446,5,NESTED LOOPS,,,,2.0,20472.0,2.0,1.0
gngtvs38t0060,3679945446,6,STATISTICS COLLECTOR,,,,,,,
gngtvs38t0060,3679945446,7,INDEX,RANGE SCAN,I_CODEAUTH1,,1.0,7321.0,1.0,1.0
gngtvs38t0060,3679945446,8,INDEX,RANGE SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,9,INDEX,FAST FULL SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,10,HASH JOIN,,,,3.0,33623.0,3.0,1.0
gngtvs38t0060,3679945446,11,NESTED LOOPS,,,,3.0,33623.0,3.0,1.0
gngtvs38t0060,3679945446,12,STATISTICS COLLECTOR,,,,,,,
gngtvs38t0060,3679945446,13,CONNECT BY PUMP,,,,,,,
gngtvs38t0060,3679945446,14,INDEX,RANGE SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,15,INDEX,FAST FULL SCAN,I_SYSAUTH1,,1.0,13151.0,1.0,1.0
gngtvs38t0060,3679945446,16,INDEX,RANGE SCAN,I_CODEAUTH1,,1.0,7321.0,1.0,1.0
gngtvs38t0060,3679945446,0,SELECT STATEMENT,,,CHOOSE,8.0,,,
gngtvs38t0060,3679945446,1,SORT,UNIQUE,,,7.0,37884557.0,6.0,1.0
gngtvs38t0060,3679945446,2,UNION-ALL,,,,,,,
gngtvs38t0060,3679945446,3,CONNECT BY,WITH FILTERING (UNIQUE),,,,,,
gngtvs38t0060,3679945446,4,HASH JOIN,,,,2.0,20471.0,2.0,1.0
gngtvs38t0060,3679945446,5,NESTED LOOPS,,,,2.0,20471.0,2.0,1.0
gngtvs38t0060,3679945446,6,STATISTICS COLLECTOR,,,,,,,
gngtvs38t0060,3679945446,7,INDEX,RANGE SCAN,I_CODEAUTH1,,1.0,7321.0,1.0,1.0
gngtvs38t0060,3679945446,8,INDEX,RANGE SCAN,I_SYSAUTH1,,1.0,13149.0,1.0,1.0
gngtvs38t0060,3679945446,9,INDEX,FAST FULL SCAN,I_SYSAUTH1,,1.0,13149.0,1.0,1.0
gngtvs38t0060,3679945446,10,HASH JOIN,,,,3.0,33620.0,3.0,1.0
gngtvs38t0060,3679945446,11,NESTED LOOPS,,,,3.0,33620.0,3.0,1.0
gngtvs38t0060,3679945446,12,STATISTICS COLLECTOR,,,,,,,
gngtvs38t0060,3679945446,13,CONNECT BY PUMP,,,,,,,
gngtvs38t0060,3679945446,14,INDEX,RANGE SCAN,I_SYSAUTH1,,1.0,13149.0,1.0,1.0
gngtvs38t0060,3679945446,15,INDEX,FAST FULL SCAN,I_SYSAUTH1,,1.0,13149.0,1.0,1.0
gngtvs38t0060,3679945446,16,INDEX,RANGE SCAN,I_CODEAUTH1,,1.0,7321.0,1.0,1.0
gngtvs38t0060,3679945446,0,SELECT STATEMENT,,,CHOOSE,8.0,,,
gngtvs38t0060,3679945446,1,SORT,UNIQUE,,,7.0,37884557.0,6.0,1.0
gngtvs38t0060,3679945446,2,UNION-ALL,,,,,,,
gngtvs38t0060,3679945446,3,CONNECT BY,WITH FILTERING (UNIQUE),,,,,,
gngtvs38t0060,3679945446,4,HASH JOIN,,,,2.0,20471.0,2.0,1.0
gngtvs38t0060,3679945446,5,NESTED LOOPS,,,,2.0,20471.0,2.0,1.0
gngtvs38t0060,3679945446,6,STATISTICS COLLECTOR,,,,,,,
gngtvs38t0060,3679945446,7,INDEX,RANGE SCAN,I_CODEAUTH1,,1.0,7321.0,1.0,1.0
gngtvs38t0060,3679945446,8,INDEX,RANGE SCAN,I_SYSAUTH1,,1.0,13149.0,1.0,1.0
gngtvs38t0060,3679945446,9,INDEX,FAST FULL SCAN,I_SYSAUTH1,,1.0,13149.0,1.0,1.0
gngtvs38t0060,3679945446,10,HASH JOIN,,,,3.0,33620.0,3.0,1.0
gngtvs38t0060,3679945446,11,NESTED LOOPS,,,,3.0,33620.0,3.0,1.0
gngtvs38t0060,3679945446,12,STATISTICS COLLECTOR,,,,,,,
gngtvs38t0060,3679945446,13,CONNECT BY PUMP,,,,,,,
gngtvs38t0060,3679945446,14,INDEX,RANGE SCAN,I_SYSAUTH1,,1.0,13149.0,1.0,1.0
gngtvs38t0060,3679945446,15,INDEX,FAST FULL SCAN,I_SYSAUTH1,,1.0,13149.0,1.0,1.0
gngtvs38t0060,3679945446,16,INDEX,RANGE SCAN,I_CODEAUTH1,,1.0,7321.0,1.0,1.0
6ayccp4h1n07f,1722148364,0,SELECT STATEMENT,,,ALL_ROWS,2.0,,,
6ayccp4h1n07f,1722148364,1,NESTED LOOPS,,,,2.0,20063.0,2.0,1.0
6ayccp4h1n07f,1722148364,2,NESTED LOOPS,,,,2.0,16513.0,2.0,1.0
6ayccp4h1n07f,1722148364,3,TABLE ACCESS,BY INDEX ROWID,USER$,,1.0,8341.0,1.0,1.0
6ayccp4h1n07f,1722148364,4,INDEX,UNIQUE SCAN,I_USER1,,0.0,1050.0,0.0,
6ayccp4h1n07f,1722148364,5,INDEX,RANGE SCAN,I_OBJ2,,1.0,8171.0,1.0,1.0
6ayccp4h1n07f,1722148364,6,FIXED TABLE,FIXED INDEX,X$DIR (ind:1),,0.0,3551.0,0.0,
g7hxzvt6ts081,1372132613,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
g7hxzvt6ts081,1372132613,1,TABLE ACCESS,FULL,WRM$_WR_CONTROL,,3.0,35817.0,3.0,1.0
1gqwwdt4180d2,3987138671,0,SELECT STATEMENT,,,ALL_ROWS,3.0,,,
1gqwwdt4180d2,3987138671,1,TABLE ACCESS,FULL,SCHEDULER$_JOB,,3.0,47164.0,3.0,1.0
06gfrprr7w0r2,2709293936,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
06gfrprr7w0r2,2709293936,1,TABLE ACCESS,CLUSTER,USER$,,1.0,8881.0,1.0,1.0
06gfrprr7w0r2,2709293936,2,INDEX,UNIQUE SCAN,I_USER#,,0.0,1050.0,0.0,
06gfrprr7w0r2,2709293936,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
06gfrprr7w0r2,2709293936,1,TABLE ACCESS,CLUSTER,USER$,,1.0,,1.0,
06gfrprr7w0r2,2709293936,2,INDEX,UNIQUE SCAN,I_USER#,,,,,
06gfrprr7w0r2,2709293936,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
06gfrprr7w0r2,2709293936,1,TABLE ACCESS,CLUSTER,USER$,,1.0,,1.0,
06gfrprr7w0r2,2709293936,2,INDEX,UNIQUE SCAN,I_USER#,,,,,
06gfrprr7w0r2,2709293936,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
06gfrprr7w0r2,2709293936,1,TABLE ACCESS,CLUSTER,USER$,,1.0,,1.0,
06gfrprr7w0r2,2709293936,2,INDEX,UNIQUE SCAN,I_USER#,,,,,
f5vhvdn15s0s0,3760015523,0,SELECT STATEMENT,,,ALL_ROWS,1.0,,,
f5vhvdn15s0s0,3760015523,1,SORT,AGGREGATE,,,,,,
f5vhvdn15s0s0,3760015523,2,INDEX,UNIQUE SCAN,SCHEDULER$_JOB_ARG_PK,,0.0,1050.0,0.0,
5auuumydvc0ym,0,0,INSERT STATEMENT,,,ALL_ROWS,1.0,,,
5auuumydvc0ym,0,1,LOAD TABLE CONVENTIONAL,,WRI$_SQLSET_PLAN_LINES,,,,,
7zr2415dww106,1461717084,0,SELECT STATEMENT,,,CHOOSE,,,,
7zr2415dww106,1461717084,1,MERGE JOIN,,,,,,,
7zr2415dww106,1461717084,2,FIXED TABLE,FULL,X$KSLED,,,,,
7zr2415dww106,1461717084,3,SORT,JOIN,,,,,,
7zr2415dww106,1461717084,4,FIXED TABLE,FULL,X$KSLEI,,,,,
9djpkq7fy01ad,4027023017,0,SELECT STATEMENT,,,ALL_ROWS,34.0,,,
9djpkq7fy01ad,4027023017,1,FIXED TABLE,FULL,X$MODACT_LENGTH,,0.0,355000.0,0.0,
9djpkq7fy01ad,4027023017,2,FIXED TABLE,FULL,X$MODACT_LENGTH,,0.0,355000.0,0.0,
9djpkq7fy01ad,4027023017,3,HASH JOIN,,,,34.0,4661518.0,34.0,1.0
9djpkq7fy01ad,4027023017,4,HASH JOIN,,,,31.0,3877751.0,31.0,1.0
9djpkq7fy01ad,4027023017,5,HASH JOIN,,,,22.0,2901161.0,22.0,1.0
9djpkq7fy01ad,4027023017,6,TABLE ACCESS,BY INDEX ROWID BATCHED,WRI$_SQLSET_DEFINITIONS,,3.0,23004.0,3.0,1.0
9djpkq7fy01ad,4027023017,7,INDEX,SKIP SCAN,WRI$_SQLSET_DEFINITIONS_IDX_01,,1.0,7921.0,1.0,1.0
9djpkq7fy01ad,4027023017,8,HASH JOIN,,,,19.0,2275856.0,19.0,1.0
9djpkq7fy01ad,4027023017,9,NESTED LOOPS,,,,19.0,2275856.0,19.0,1.0
9djpkq7fy01ad,4027023017,10,STATISTICS COLLECTOR,,,,,,,
9djpkq7fy01ad,4027023017,11,HASH JOIN,,,,16.0,1444179.0,16.0,1.0
9djpkq7fy01ad,4027023017,12,NESTED LOOPS,,,,16.0,1444179.0,16.0,1.0
9djpkq7fy01ad,4027023017,13,STATISTICS COLLECTOR,,,,,,,
9djpkq7fy01ad,4027023017,14,TABLE ACCESS,FULL,WRI$_SQLSET_STATISTICS,,5.0,425779.0,5.0,1.0
9djpkq7fy01ad,4027023017,15,TABLE ACCESS,BY INDEX ROWID,WRI$_SQLSET_PLANS,,11.0,368250.0,11.0,1.0
9djpkq7fy01ad,4027023017,16,INDEX,UNIQUE SCAN,WRI$_SQLSET_PLANS_PK,,,,,
9djpkq7fy01ad,4027023017,17,TABLE ACCESS,FULL,WRI$_SQLSET_PLANS,,11.0,368250.0,11.0,1.0
9djpkq7fy01ad,4027023017,18,TABLE ACCESS,BY INDEX ROWID,WRI$_SQLSET_STATEMENTS,,3.0,181927.0,3.0,1.0
9djpkq7fy01ad,4027023017,19,INDEX,UNIQUE SCAN,WRI$_SQLSET_STATEMENTS_PK,,,,,
9djpkq7fy01ad,4027023017,20,TABLE ACCESS,FULL,WRI$_SQLSET_STATEMENTS,,3.0,181927.0,3.0,1.0
9djpkq7fy01ad,4027023017,21,PARTITION RANGE,ALL,,,9.0,326840.0,9.0,1.0
9djpkq7fy01ad,4027023017,22,TABLE ACCESS,FULL,WRH$_SQLTEXT,,9.0,326840.0,9.0,1.0
9djpkq7fy01ad,4027023017,23,TABLE ACCESS,FULL,WRI$_SQLSET_MASK,,3.0,135567.0,3.0,1.0
g6gu1n3x0h1h4,4010731594,0,SELECT STATEMENT,,,CHOOSE,,,,
g6gu1n3x0h1h4,4010731594,1,FIXED TABLE,FULL,X$KNLAROW,,,,,
1gfaj4z5hn1kf,1110520934,0,DELETE STATEMENT,,,ALL_ROWS,2.0,,,
1gfaj4z5hn1kf,1110520934,1,DELETE,,DEPENDENCY$,,,,,
1gfaj4z5hn1kf,1110520934,2,INDEX,RANGE SCAN,I_DEPENDENCY1,,2.0,14843.0,2.0,1.0
1gfaj4z5hn1kf,1110520934,0,DELETE STATEMENT,,,CHOOSE,2.0,,,
1gfaj4z5hn1kf,1110520934,1,DELETE,,DEPENDENCY$,,,,,
1gfaj4z5hn1kf,1110520934,2,INDEX,RANGE SCAN,I_DEPENDENCY1,,2.0,14843.0,2.0,1.0
cg2dh0d05n1sq,1159758835,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
cg2dh0d05n1sq,1159758835,1,SORT,ORDER BY,,,3.0,36876720.0,2.0,1.0
cg2dh0d05n1sq,1159758835,2,TABLE ACCESS,FULL,REG$,,2.0,8151.0,2.0,1.0
cg2dh0d05n1sq,1159758835,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
cg2dh0d05n1sq,1159758835,1,SORT,ORDER BY,,,3.0,37830936.0,2.0,1.0
cg2dh0d05n1sq,1159758835,2,TABLE ACCESS,FULL,REG$,,2.0,8151.0,2.0,1.0
cg2dh0d05n1sq,1159758835,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
cg2dh0d05n1sq,1159758835,1,SORT,ORDER BY,,,3.0,37830936.0,2.0,1.0
cg2dh0d05n1sq,1159758835,2,TABLE ACCESS,FULL,REG$,,2.0,8151.0,2.0,1.0
bwbmfuvjcw286,3477319146,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
bwbmfuvjcw286,3477319146,1,TABLE ACCESS,BY INDEX ROWID,WRI$_ALERT_OUTSTANDING,,0.0,1880.0,0.0,
bwbmfuvjcw286,3477319146,2,INDEX,UNIQUE SCAN,WRI$_ALERTS_OUTSTANDING_PK,,0.0,1050.0,0.0,
bwbmfuvjcw286,3477319146,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
bwbmfuvjcw286,3477319146,1,TABLE ACCESS,BY INDEX ROWID,WRI$_ALERT_OUTSTANDING,,0.0,1880.0,0.0,
bwbmfuvjcw286,3477319146,2,INDEX,UNIQUE SCAN,WRI$_ALERTS_OUTSTANDING_PK,,0.0,1050.0,0.0,
bwbmfuvjcw286,3477319146,0,SELECT STATEMENT,,,ALL_ROWS,1.0,,,
bwbmfuvjcw286,3477319146,1,TABLE ACCESS,BY INDEX ROWID,WRI$_ALERT_OUTSTANDING,,0.0,1880.0,0.0,
bwbmfuvjcw286,3477319146,2,INDEX,UNIQUE SCAN,WRI$_ALERTS_OUTSTANDING_PK,,0.0,1050.0,0.0,
7yxfrsz63028g,3947427588,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
7yxfrsz63028g,3947427588,1,TABLE ACCESS,FULL,CONNECTION_TESTS$,,2.0,,2.0,
7yxfrsz63028g,3947427588,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
7yxfrsz63028g,3947427588,1,TABLE ACCESS,FULL,CONNECTION_TESTS$,,2.0,,2.0,
7yxfrsz63028g,3947427588,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
7yxfrsz63028g,3947427588,1,TABLE ACCESS,FULL,CONNECTION_TESTS$,,2.0,,2.0,
gsqxm6zz3w2by,1314400858,0,DELETE STATEMENT,,,CHOOSE,2.0,,,
gsqxm6zz3w2by,1314400858,1,DELETE,,IDL_UB1$,,,,,
gsqxm6zz3w2by,1314400858,2,INDEX,RANGE SCAN,I_IDL_UB11,,2.0,14643.0,2.0,1.0
gb99vcuuwh2ks,1433922598,0,SELECT STATEMENT,,,ALL_ROWS,1.0,,,
gb99vcuuwh2ks,1433922598,1,TABLE ACCESS,BY INDEX ROWID,WRI$_SQLSET_DEFINITIONS,,1.0,8381.0,1.0,1.0
gb99vcuuwh2ks,1433922598,2,INDEX,UNIQUE SCAN,WRI$_SQLSET_DEFINITIONS_IDX_01,,0.0,1050.0,0.0,
dmxvhn83sn2y7,877033525,0,SELECT STATEMENT,,,CHOOSE,2.0,,,
dmxvhn83sn2y7,877033525,1,TABLE ACCESS,FULL,SYS_FBA_BARRIERSCN,,2.0,,2.0,
7bd391hat42zk,906473769,0,SELECT STATEMENT,,,HINT: RULE,,,,
7bd391hat42zk,906473769,1,TABLE ACCESS,BY INDEX ROWID,UNDO$,,,,,
7bd391hat42zk,906473769,2,INDEX,UNIQUE SCAN,I_UNDO1,,,,,
7bd391hat42zk,906473769,0,SELECT STATEMENT,,,HINT: RULE,,,,
7bd391hat42zk,906473769,1,TABLE ACCESS,BY INDEX ROWID,UNDO$,,,,,
7bd391hat42zk,906473769,2,INDEX,UNIQUE SCAN,I_UNDO1,,,,,
9g485acn2n30m,3483575214,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
9g485acn2n30m,3483575214,1,TABLE ACCESS,BY INDEX ROWID,REFCON$,,0.0,200.0,0.0,
9g485acn2n30m,3483575214,2,INDEX,RANGE SCAN,I_REFCON2,,0.0,200.0,0.0,
9g485acn2n30m,3483575214,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
9g485acn2n30m,3483575214,1,TABLE ACCESS,BY INDEX ROWID,REFCON$,,0.0,200.0,0.0,
9g485acn2n30m,3483575214,2,INDEX,RANGE SCAN,I_REFCON2,,0.0,200.0,0.0,
9g485acn2n30m,3483575214,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
9g485acn2n30m,3483575214,1,TABLE ACCESS,BY INDEX ROWID,REFCON$,,1.0,,1.0,
9g485acn2n30m,3483575214,2,INDEX,RANGE SCAN,I_REFCON2,,,,,
9g485acn2n30m,3483575214,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
9g485acn2n30m,3483575214,1,TABLE ACCESS,BY INDEX ROWID,REFCON$,,1.0,,1.0,
9g485acn2n30m,3483575214,2,INDEX,RANGE SCAN,I_REFCON2,,,,,
9g485acn2n30m,3483575214,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
9g485acn2n30m,3483575214,1,TABLE ACCESS,BY INDEX ROWID,REFCON$,,0.0,200.0,0.0,
9g485acn2n30m,3483575214,2,INDEX,RANGE SCAN,I_REFCON2,,0.0,200.0,0.0,
9g485acn2n30m,3483575214,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
9g485acn2n30m,3483575214,1,TABLE ACCESS,BY INDEX ROWID,REFCON$,,1.0,,1.0,
9g485acn2n30m,3483575214,2,INDEX,RANGE SCAN,I_REFCON2,,,,,
3a871gyh4h33g,3925479926,0,DELETE STATEMENT,,,CHOOSE,2.0,,,
3a871gyh4h33g,3925479926,1,DELETE,,LTXID_TRANS,,,,,
3a871gyh4h33g,3925479926,2,FILTER,,,,,,,
3a871gyh4h33g,3925479926,3,PARTITION LIST,SINGLE,,,0.0,200.0,0.0,
3a871gyh4h33g,3925479926,4,TABLE ACCESS,BY LOCAL INDEX ROWID BATCHED,LTXID_TRANS,,0.0,200.0,0.0,
3a871gyh4h33g,3925479926,5,INDEX,RANGE SCAN,I_LTXID_TRANS$PK,,0.0,200.0,0.0,
3a871gyh4h33g,3925479926,6,FIXED TABLE,FULL,X$KJAC_ID,,0.0,355051.0,0.0,
3a871gyh4h33g,3925479926,7,TABLE ACCESS,FULL,SERVICE$,,2.0,11331.0,2.0,1.0
01rx4vtmhh35p,1425173007,0,DELETE STATEMENT,,,CHOOSE,1.0,,,
01rx4vtmhh35p,1425173007,1,DELETE,,OPT_SQLSTAT$,,,,,
01rx4vtmhh35p,1425173007,2,COUNT,STOPKEY,,,,,,
01rx4vtmhh35p,1425173007,3,INDEX,FULL SCAN,PK_OPT_SQLSTAT,,0.0,200.0,0.0,
6vc4tzxw1h3b7,1980766312,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
6vc4tzxw1h3b7,1980766312,1,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
6vc4tzxw1h3b7,1980766312,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
6vc4tzxw1h3b7,1980766312,1,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
6vc4tzxw1h3b7,1980766312,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
6vc4tzxw1h3b7,1980766312,1,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
6vc4tzxw1h3b7,1980766312,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
6vc4tzxw1h3b7,1980766312,1,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
6vc4tzxw1h3b7,1980766312,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
6vc4tzxw1h3b7,1980766312,1,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,200.0,1.0,1.0
6vc4tzxw1h3b7,1980766312,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
6vc4tzxw1h3b7,1980766312,1,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,,1.0,
6vc4tzxw1h3b7,1980766312,0,SELECT STATEMENT,,,CHOOSE,1.0,,,
6vc4tzxw1h3b7,1980766312,1,INDEX,RANGE SCAN,I_SENSITIVE_FIXED$,,1.0,,1.0,
2cngw9d1r43cd,298860934,0,DELETE STATEMENT,,,CHOOSE,1.0,,,
2cngw9d1r43cd,298860934,1,DELETE,,SUBCOLTYPE$,,,,,
2cngw9d1r43cd,298860934,2,INDEX,RANGE SCAN,I_SUBCOLTYPE1,,1.0,11721.0,1.0,1.0
g2s1gpvyan3cj,59967115,0,DELETE STATEMENT,,,CHOOSE,1.0,,,
g2s1gpvyan3cj,59967115,1,DELETE,,JIJOIN$,,,,,
g2s1gpvyan3cj,59967115,2,MERGE JOIN,SEMI,,,1.0,37823475.0,0.0,1.0
g2s1gpvyan3cj,59967115,3,TABLE ACCESS,BY INDEX ROWID,JIJOIN$,,0.0,200.0,0.0,
g2s1gpvyan3cj,59967115,4,INDEX,FULL SCAN,I_JIJOIN$,,0.0,200.0,0.0,
g2s1gpvyan3cj,59967115,5,SORT,UNIQUE,,,1.0,37823275.0,0.0,1.0
g2s1gpvyan3cj,59967115,6,VIEW,,VW_NSO_1,,0.0,400.0,0.0,
g2s1gpvyan3cj,59967115,7,CONCATENATION,,,,,,,
g2s1gpvyan3cj,59967115,8,TABLE ACCESS,BY INDEX ROWID BATCHED,JIJOIN$,,0.0,200.0,0.0,
g2s1gpvyan3cj,59967115,9,INDEX,RANGE SCAN,I3_JIJOIN$,,0.0,200.0,0.0,
g2s1gpvyan3cj,59967115,10,TABLE ACCESS,BY INDEX ROWID BATCHED,JIJOIN$,,0.0,200.0,0.0,
g2s1gpvyan3cj,59967115,11,INDEX,RANGE SCAN,I2_JIJOIN$,,0.0,200.0,0.0,
a6frhy5cw03g6,4033019489,0,SELECT STATEMENT,,,CHOOSE,3.0,,,
a6frhy5cw03g6,4033019489,1,SORT,ORDER BY,,,3.0,102129867.0,0.0,1.0
a6frhy5cw03g6,4033019489,2,VIEW,,,,2.0,64306992.0,0.0,1.0
a6frhy5cw03g6,4033019489,3,UNION-ALL,,,,,,,
a6frhy5cw03g6,4033019489,4,PARTITION LIST,ALL,,,1.0,32153448.0,0.0,1.0
a6frhy5cw03g6,4033019489,5,CONTAINERS,FULL,SCHEDULER$_JOB_REFRESH,,1.0,32153448.0,0.0,1.0
a6frhy5cw03g6,4033019489,6,PARTITION LIST,ALL,,,1.0,32153544.0,0.0,1.0
a6frhy5cw03g6,4033019489,7,CONTAINERS,FULL,SCHEDULER$_LWJOB_REFRESH,,1.0,32153544.0,0.0,1.0
dxkqgnf3f843s,3565588218,0,SELECT STATEMENT,,,CHOOSE,12.0,,,
dxkqgnf3f843s,3565588218,1,SORT,AGGREGATE,,,,,,
dxkqgnf3f843s,3565588218,2,HASH JOIN,,,,12.0,716346.0,12.0,1.0
dxkqgnf3f843s,3565588218,3,HASH JOIN,,,,11.0,85074.0,11.0,1.0
dxkqgnf3f843s,3565588218,4,NESTED LOOPS,,,,11.0,85074.0,11.0,1.0
dxkqgnf3f843s,3565588218,5,STATISTICS COLLECTOR,,,,,,,
dxkqgnf3f843s,3565588218,6,TABLE ACCESS,FULL,SCHEDULER$_WINDOW,,2.0,11531.0,2.0,1.0
dxkqgnf3f843s,3565588218,7,INDEX,RANGE SCAN,I_OBJ1,,1.0,8171.0,1.0,1.0
dxkqgnf3f843s,3565588218,8,INDEX,FAST FULL SCAN,I_OBJ1,,1.0,8171.0,1.0,1.0
dxkqgnf3f843s,3565588218,9,INDEX,FULL SCAN,I_USER2,,1.0,22321.0,1.0,1.0
dxkqgnf3f843s,3565588218,0,SELECT STATEMENT,,,CHOOSE,12.0,,,
dxkqgnf3f843s,3565588218,1,SORT,AGGREGATE,,,,,,
dxkqgnf3f843s,3565588218,2,HASH JOIN,,,,12.0,716646.0,12.0,1.0
dxkqgnf3f843s,3565588218,3,HASH JOIN,,,,11.0,85074.0,11.0,1.0
dxkqgnf3f843s,3565588218,4,NESTED LOOPS,,,,11.0,85074.0,11.0,1.0
